Timestamp,Text
2021-04-14T05:25:45.000Z,"打掉了你的核设施，居然不知道是谁干的！
这仗怎么打得赢？"
2021-04-14T05:21:17.000Z,"红黄蓝幼儿园再发虐童事件！
粪坑不铲除，苍蝇蛆虫层出不穷！From 
博讯新闻网"
2021-04-14T03:19:10.000Z,"财经冷眼：美军进入乌克兰，拜登首战对决俄罗斯？美国对中国再放两大招！（20210414第502期） https://youtu.be/yVc6PYNrBaY 来自 
@YouTube财经冷眼：美军进入乌克兰，拜登首战对决俄罗斯？对中放两大招！
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-14T03:17:47.000Z,墙国养女儿的快跑！
2021-04-14T02:20:31.000Z,"财经冷眼：美军进入乌克兰，拜登首战对决俄罗斯？美国对中国再放两大招！（20210414第502期） https://youtu.be/yVc6PYNrBaY 来自 
@YouTube财经冷眼：美军进入乌克兰，拜登首战对决俄罗斯？对中放两大招！
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-14T02:20:25.000Z,"财经冷眼：美军进入乌克兰，拜登首战对决俄罗斯？美国对中国再放两大招！（20210414第502期） https://youtu.be/yVc6PYNrBaY 来自 
@YouTube财经冷眼：美军进入乌克兰，拜登首战对决俄罗斯？对中放两大招！
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-14T02:20:11.000Z,"财经冷眼：美军进入乌克兰，拜登首战对决俄罗斯？美国对中国再放两大招！（20210414第502期） https://youtu.be/yVc6PYNrBaY 来自 
@YouTube财经冷眼：美军进入乌克兰，拜登首战对决俄罗斯？对中放两大招！
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-14T02:20:03.000Z,"财经冷眼：美军进入乌克兰，拜登首战对决俄罗斯？美国对中国再放两大招！（20210414第502期） https://youtu.be/yVc6PYNrBaY 来自 
@YouTube财经冷眼：美军进入乌克兰，拜登首战对决俄罗斯？对中放两大招！
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-14T02:19:55.000Z,"财经冷眼：美军进入乌克兰，拜登首战对决俄罗斯？美国对中国再放两大招！（20210414第502期） https://youtu.be/yVc6PYNrBaY 来自 
@YouTube财经冷眼：美军进入乌克兰，拜登首战对决俄罗斯？对中放两大招！
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-14T02:09:53.000Z,"财经冷眼：美军进入乌克兰，拜登首战对决俄罗斯？对中放两大招！ https://youtu.be/yVc6PYNrBaY 来自 
@YouTube财经冷眼：美军进入乌克兰，拜登首战对决俄罗斯？对中放两大招！
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-14T02:07:40.000Z,"财经冷眼：今天！国务院紧急叫停强制接种，中国疫苗出什么事了？已被强行接种的人怎么办？这个战狼大使开始被驱逐！（20210412第501期） https://youtu.be/VX-fNv-N-1E 来自 
@YouTube财经冷眼：今天！国务院紧急叫停强制接种，中国疫苗出什么事了？这个战狼大使将被驱逐出境？（20210412第501期）
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-14T02:06:21.000Z,作为东亚孤岛的一个“蕞尔小国”，日本却是在一百年前第一次靠着血拼和强攻把俄罗斯帝国赶出了满洲。靠着学习西方的海军，日本海军彻底摧毁俄罗斯两大舰队（也包括摧毁了大清北洋舰队），直到中途岛大海战前，日本海军横行世界四十年。
2021-04-13T23:59:19.000Z,"财经冷眼： 两个大暴雷！中国为何开始限制投资黄金？阿里182亿天量罚款背后！（20210410第499期） https://youtu.be/NPweLazGdeg 来自 
@YouTube财经冷眼： 两个大暴雷！中国为何开始限制投资黄金？阿里182亿天量罚款背后！（20210410第499期）
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-13T23:59:09.000Z,"财经冷眼： 两个大暴雷！中国为何开始限制投资黄金？阿里182亿天量罚款背后！（20210410第499期） https://youtu.be/NPweLazGdeg 来自 
@YouTube财经冷眼： 两个大暴雷！中国为何开始限制投资黄金？阿里182亿天量罚款背后！（20210410第499期）
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-13T23:58:49.000Z,"财经冷眼：今天！国务院紧急叫停强制接种，中国疫苗出什么事了？已被强行接种的人怎么办？这个战狼大使开始被驱逐！（20210412第501期） https://youtu.be/VX-fNv-N-1E 来自 
@YouTube财经冷眼：今天！国务院紧急叫停强制接种，中国疫苗出什么事了？这个战狼大使将被驱逐出境？（20210412第501期）
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-13T23:58:18.000Z,"财经冷眼：今天！国务院紧急叫停强制接种，中国疫苗出什么事了？已被强行接种的人怎么办？这个战狼大使开始被驱逐！（20210412第501期） https://youtu.be/VX-fNv-N-1E 来自 
@YouTube财经冷眼：今天！国务院紧急叫停强制接种，中国疫苗出什么事了？这个战狼大使将被驱逐出境？（20210412第501期）
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-13T23:57:33.000Z,"财经冷眼：今天！国务院紧急叫停强制接种，中国疫苗出什么事了？已被强行接种的人怎么办？这个战狼大使开始被驱逐！（20210412第501期） https://youtu.be/VX-fNv-N-1E 来自 
@YouTube财经冷眼：今天！国务院紧急叫停强制接种，中国疫苗出什么事了？这个战狼大使将被驱逐出境？（20210412第501期）
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-13T23:57:00.000Z,"这配乐绝了，笑着笑着就哭了....From 
谷风"
2021-04-13T22:00:44.000Z,"打疫苗也需要勇气！From 
沉默的力量The power of reticence"
2021-04-13T17:15:55.000Z,"继叠被子后，解放军开始训练吃s了.......
这个准备成银河战队？From 
林才竣Michael新號"
2021-04-13T16:16:50.000Z,"财经冷眼：深圳经营贷疯狂震惊高层！断贷风劲刮，房子降价也卖不出去了！（20210411第500期） https://youtu.be/9wXuIFSfjLg 来自 
@YouTube财经冷眼：深圳经营贷疯狂震惊高层，房子降价也卖不出去了！（20210411第500期）
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-13T16:16:30.000Z,"财经冷眼：深圳经营贷疯狂震惊高层！断贷风劲刮，房子降价也卖不出去了！（20210411第500期） https://youtu.be/9wXuIFSfjLg 来自 
@YouTube财经冷眼：深圳经营贷疯狂震惊高层，房子降价也卖不出去了！（20210411第500期）
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-13T16:16:24.000Z,"财经冷眼： 两个大暴雷！中国为何开始限制投资黄金？阿里182亿天量罚款背后！（20210410第499期） https://youtu.be/NPweLazGdeg 来自 
@YouTube财经冷眼： 两个大暴雷！中国为何开始限制投资黄金？阿里182亿天量罚款背后！（20210410第499期）
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-13T16:16:16.000Z,"财经冷眼：今天！国务院紧急叫停强制接种，中国疫苗出什么事了？已被强行接种的人怎么办？这个战狼大使开始被驱逐！（20210412第501期） https://youtu.be/VX-fNv-N-1E 来自 
@YouTube财经冷眼：今天！国务院紧急叫停强制接种，中国疫苗出什么事了？这个战狼大使将被驱逐出境？（20210412第501期）
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-13T16:16:01.000Z,"财经冷眼：今天！国务院紧急叫停强制接种，中国疫苗出什么事了？已被强行接种的人怎么办？这个战狼大使开始被驱逐！（20210412第501期） https://youtu.be/VX-fNv-N-1E 来自 
@YouTube财经冷眼：今天！国务院紧急叫停强制接种，中国疫苗出什么事了？这个战狼大使将被驱逐出境？（20210412第501期）
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-13T15:07:05.000Z,"纳税人养着一帮同白眼狼一样的公务员。
4月13日早晨，广西庆远太平社区寺背屯盘龙路口发生一起特大车祸，当场死亡六人伤三人。 
视频中那个“警察”，在现场手插裤兜打电话，满面笑容…… 貌似好開心"
2021-04-13T14:58:05.000Z,什么乱七八糟的地方。在位时颐指气使，底下人都是他的奴仆更别说老百姓了，一旦落马后，丑恶劣性昭然若揭比流氓都不如
2021-04-13T14:56:46.000Z,"财经冷眼： 两个大暴雷！中国为何开始限制投资黄金？阿里182亿天量罚款背后！（20210410第499期） https://youtu.be/NPweLazGdeg 来自 
@YouTube财经冷眼： 两个大暴雷！中国为何开始限制投资黄金？阿里182亿天量罚款背后！（20210410第499期）
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-13T14:56:28.000Z,"财经冷眼：今天！国务院紧急叫停强制接种，中国疫苗出什么事了？已被强行接种的人怎么办？这个战狼大使开始被驱逐！（20210412第501期） https://youtu.be/VX-fNv-N-1E 来自 
@YouTube财经冷眼：今天！国务院紧急叫停强制接种，中国疫苗出什么事了？这个战狼大使将被驱逐出境？（20210412第501期）
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-13T14:50:51.000Z,"财经冷眼：今天！国务院紧急叫停强制接种，中国疫苗出什么事了？已被强行接种的人怎么办？这个战狼大使开始被驱逐！（20210412第501期） https://youtu.be/VX-fNv-N-1E 来自 
@YouTube财经冷眼：今天！国务院紧急叫停强制接种，中国疫苗出什么事了？这个战狼大使将被驱逐出境？（20210412第501期）
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-13T14:50:38.000Z,"为纪念新冠大流行中逝去的生命，英国民众自发在伦敦泰晤士河畔的国家新冠纪念墙上（The National Covid Memorial Wall）手绘爱心。

自从上周一纪念墙出现开始，在两米高的墙上已经出现了约60,000颗独特的爱心。
很多人表示：暖哭了！

武汉的墙在哪里？"
2021-04-13T14:49:39.000Z,"当你看不起病 ，上不起学，养不起老，当你碰到真正的困难的时候，你就会明白：
所谓的高楼大厦，繁华都市，帝国荣耀等等，跟你没半毛钱关系……"
2021-04-13T05:44:55.000Z,"财经冷眼： 两个大暴雷！中国为何开始限制投资黄金？阿里182亿天量罚款背后！（20210410第499期） https://youtu.be/NPweLazGdeg 来自 
@YouTube财经冷眼： 两个大暴雷！中国为何开始限制投资黄金？阿里182亿天量罚款背后！（20210410第499期）
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-13T05:44:01.000Z,"财经冷眼： 两个大暴雷！中国为何开始限制投资黄金？阿里182亿天量罚款背后！（20210410第499期） https://youtu.be/NPweLazGdeg 来自 
@YouTube财经冷眼： 两个大暴雷！中国为何开始限制投资黄金？阿里182亿天量罚款背后！（20210410第499期）
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-13T05:42:57.000Z,"财经冷眼：深圳经营贷疯狂震惊高层！断贷风劲刮，房子降价也卖不出去了！（20210411第500期） https://youtu.be/9wXuIFSfjLg 来自 
@YouTube财经冷眼：深圳经营贷疯狂震惊高层，房子降价也卖不出去了！（20210411第500期）
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-13T05:25:51.000Z,"财经冷眼：今天！国务院紧急叫停强制接种，中国疫苗出什么事了？已被强行接种的人怎么办？这个战狼大使开始被驱逐！（20210412第501期） https://youtu.be/VX-fNv-N-1E 来自 
@YouTube财经冷眼：今天！国务院紧急叫停强制接种，中国疫苗出什么事了？这个战狼大使将被驱逐出境？（20210412第501期）
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-13T05:24:28.000Z,"阿里被罚182亿人民币，全球投资者以为尘埃落地，阿里股价爆涨！马云资产增加23亿美元！
他们不知道，中共的目的应该是肢解、瓜分阿里！全球投资阿里的都将是韮菜！From 
方舟子"
2021-04-13T05:18:57.000Z,"财经冷眼：今天！国务院紧急叫停强制接种，中国疫苗出什么事了？已被强行接种的人怎么办？这个战狼大使开始被驱逐！（20210412第501期） https://youtu.be/VX-fNv-N-1E 来自 
@YouTube财经冷眼：今天！国务院紧急叫停强制接种，中国疫苗出什么事了？这个战狼大使将被驱逐出境？（20210412第501期）
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-13T05:18:50.000Z,"财经冷眼：今天！国务院紧急叫停强制接种，中国疫苗出什么事了？已被强行接种的人怎么办？这个战狼大使开始被驱逐！（20210412第501期） https://youtu.be/VX-fNv-N-1E 来自 
@YouTube财经冷眼：今天！国务院紧急叫停强制接种，中国疫苗出什么事了？这个战狼大使将被驱逐出境？（20210412第501期）
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-13T05:18:44.000Z,"财经冷眼：今天！国务院紧急叫停强制接种，中国疫苗出什么事了？已被强行接种的人怎么办？这个战狼大使开始被驱逐！（20210412第501期） https://youtu.be/VX-fNv-N-1E 来自 
@YouTube财经冷眼：今天！国务院紧急叫停强制接种，中国疫苗出什么事了？这个战狼大使将被驱逐出境？（20210412第501期）
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-13T05:18:20.000Z,"小时候
很多人写作文“我的理想”
都曾写下过豪言壮语：长大了我要保卫这个保卫那个......
长大后才发现连自己的电动车都保球不住......"
2021-04-13T05:17:30.000Z,"这张照片今天火了，距离不超过3公里，竟然是孤零零的独自航行，没有战斗群护卫，还把自己的侧面暴露给对方战舰，别人抽根烟，轻轻松松按一下鱼雷，就可以GG了吧。
就这水平，不知道你们还为了这个活靶在高潮什么。"
2021-04-13T05:16:49.000Z,现在的井底之蛙并非只是呆在原地不动，它也出门旅行，但它仍随身携带着它的井。
2021-04-13T02:59:18.000Z,"财经冷眼：今天！国务院紧急叫停强制接种，中国疫苗出什么事了？已被强行接种的人怎么办？这个战狼大使开始被驱逐！（20210412第501期） https://youtu.be/VX-fNv-N-1E 来自 
@YouTube财经冷眼：今天！国务院紧急叫停强制接种，中国疫苗出什么事了？这个战狼大使将被驱逐出境？（20210412第501期）
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-13T02:59:08.000Z,"财经冷眼： 两个大暴雷！中国为何开始限制投资黄金？阿里182亿天量罚款背后！（20210410第499期） https://youtu.be/NPweLazGdeg 来自 
@YouTube财经冷眼： 两个大暴雷！中国为何开始限制投资黄金？阿里182亿天量罚款背后！（20210410第499期）
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-12T16:28:30.000Z,"财经冷眼：深圳经营贷疯狂震惊高层！断贷风劲刮，房子降价也卖不出去了！（20210411第500期） https://youtu.be/9wXuIFSfjLg 来自 
@YouTube财经冷眼：深圳经营贷疯狂震惊高层，房子降价也卖不出去了！（20210411第500期）
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-12T16:28:08.000Z,"财经冷眼：今天！国务院紧急叫停强制接种，中国疫苗出什么事了？已被强行接种的人怎么办？这个战狼大使开始被驱逐！（20210412第501期） https://youtu.be/VX-fNv-N-1E 来自 
@YouTube财经冷眼：今天！国务院紧急叫停强制接种，中国疫苗出什么事了？这个战狼大使将被驱逐出境？（20210412第501期）
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
2021-04-12T16:26:48.000Z,"三个女孩租房，变成垃圾场！From 
林才竣Michael新號"
2021-04-12T14:14:54.000Z,"财经冷眼：今天！国务院紧急叫停强制接种，中国疫苗出什么事了？已被强行接种的人怎么办？这个战狼大使开始被驱逐！（20210412第501期）财经冷眼：今天！国务院紧急叫停强制接种，中国疫苗出什么事了？这个战狼大使将被驱逐出境？（20210412第501期）
最新消息：冷眼和美国南方出版社合作，出版了新书《中国大萧条》。全书35万字，内容是从我2019年到2020年400多期节目文字稿中，挑选出来的70期讲稿，经过认真校对，汇编而成。大家有兴趣的可以购买！联系方式：邮箱：goodrick8964@gmail.com；脸书：https://www.facebook.co...
youtube.com"
